City,Date,Type,Severity,Count,city,mon,avg_star,avg_review_count,restaurant_number
Saint Louis,06-2020,Rain,Light,25,Saint Louis,06-2020,3.899193548,399.3387,333
Saint Louis,06-2020,Rain,Moderate,3,Saint Louis,06-2020,3.899193548,399.3387,333
Saint Louis,06-2021,Fog,Moderate,1,Saint Louis,06-2021,3.875813449,431.0553,389
Saint Louis,06-2021,Precipitation,UNK,9,Saint Louis,06-2021,3.875813449,431.0553,389
Saint Louis,06-2021,Rain,Heavy,6,Saint Louis,06-2021,3.875813449,431.0553,389
Saint Louis,06-2021,Rain,Light,33,Saint Louis,06-2021,3.875813449,431.0553,389
Saint Louis,06-2021,Rain,Moderate,5,Saint Louis,06-2021,3.875813449,431.0553,389
Saint Louis,07-2019,Cold,Severe,1,Saint Louis,07-2019,3.89516129,513.1835,574
Saint Louis,07-2019,Fog,Moderate,1,Saint Louis,07-2019,3.89516129,513.1835,574
Saint Louis,07-2019,Fog,Severe,1,Saint Louis,07-2019,3.89516129,513.1835,574
Saint Louis,07-2019,Precipitation,UNK,2,Saint Louis,07-2019,3.89516129,513.1835,574
Saint Louis,07-2019,Rain,Heavy,3,Saint Louis,07-2019,3.89516129,513.1835,574
Saint Louis,07-2019,Rain,Light,28,Saint Louis,07-2019,3.89516129,513.1835,574
Saint Louis,07-2019,Rain,Moderate,8,Saint Louis,07-2019,3.89516129,513.1835,574
Saint Louis,07-2020,Fog,Moderate,2,Saint Louis,07-2020,3.83242134,387.9781,359
Saint Louis,07-2020,Precipitation,UNK,9,Saint Louis,07-2020,3.83242134,387.9781,359
Saint Louis,07-2020,Rain,Heavy,8,Saint Louis,07-2020,3.83242134,387.9781,359
Saint Louis,07-2020,Rain,Light,29,Saint Louis,07-2020,3.83242134,387.9781,359
Saint Louis,07-2020,Rain,Moderate,13,Saint Louis,07-2020,3.83242134,387.9781,359
Saint Louis,07-2021,Fog,Moderate,4,Saint Louis,07-2021,3.897621509,474.1324,385
Saint Louis,07-2021,Fog,Severe,1,Saint Louis,07-2021,3.897621509,474.1324,385
Saint Louis,07-2021,Precipitation,UNK,6,Saint Louis,07-2021,3.897621509,474.1324,385
Saint Louis,07-2021,Rain,Heavy,5,Saint Louis,07-2021,3.897621509,474.1324,385
Saint Louis,07-2021,Rain,Light,26,Saint Louis,07-2021,3.897621509,474.1324,385
Saint Louis,07-2021,Rain,Moderate,7,Saint Louis,07-2021,3.897621509,474.1324,385
Saint Louis,07-2021,Storm,Severe,1,Saint Louis,07-2021,3.897621509,474.1324,385
Saint Louis,08-2019,Hail,Other,1,Saint Louis,08-2019,3.905665887,516.2728,542
Saint Louis,08-2019,Precipitation,UNK,7,Saint Louis,08-2019,3.905665887,516.2728,542
Saint Louis,08-2019,Rain,Heavy,4,Saint Louis,08-2019,3.905665887,516.2728,542
Saint Louis,08-2019,Rain,Light,36,Saint Louis,08-2019,3.905665887,516.2728,542
Saint Louis,08-2019,Rain,Moderate,10,Saint Louis,08-2019,3.905665887,516.2728,542
Saint Louis,08-2020,Cold,Severe,1,Saint Louis,08-2020,3.855042016,415.4496,360
Saint Louis,08-2020,Precipitation,UNK,4,Saint Louis,08-2020,3.855042016,415.4496,360
Saint Louis,08-2020,Rain,Heavy,1,Saint Louis,08-2020,3.855042016,415.4496,360
Saint Louis,08-2020,Rain,Light,17,Saint Louis,08-2020,3.855042016,415.4496,360
Saint Louis,08-2020,Rain,Moderate,2,Saint Louis,08-2020,3.855042016,415.4496,360
Saint Louis,08-2021,Fog,Moderate,3,Saint Louis,08-2021,3.918131868,447.0989,383
Saint Louis,08-2021,Fog,Severe,1,Saint Louis,08-2021,3.918131868,447.0989,383
Saint Louis,08-2021,Precipitation,UNK,7,Saint Louis,08-2021,3.918131868,447.0989,383
Saint Louis,08-2021,Rain,Heavy,4,Saint Louis,08-2021,3.918131868,447.0989,383
Saint Louis,08-2021,Rain,Light,12,Saint Louis,08-2021,3.918131868,447.0989,383
Saint Louis,08-2021,Rain,Moderate,1,Saint Louis,08-2021,3.918131868,447.0989,383
Saint Louis,08-2021,Storm,Severe,1,Saint Louis,08-2021,3.918131868,447.0989,383
Saint Louis,09-2019,Fog,Severe,3,Saint Louis,09-2019,3.88453159,482.2077,503
Saint Louis,09-2019,Precipitation,UNK,3,Saint Louis,09-2019,3.88453159,482.2077,503
Saint Louis,09-2019,Rain,Heavy,1,Saint Louis,09-2019,3.88453159,482.2077,503
Saint Louis,09-2019,Rain,Light,13,Saint Louis,09-2019,3.88453159,482.2077,503
Saint Louis,09-2019,Rain,Moderate,3,Saint Louis,09-2019,3.88453159,482.2077,503
Saint Louis,09-2020,Fog,Moderate,5,Saint Louis,09-2020,3.944680851,473.3319,341
Saint Louis,09-2020,Fog,Severe,3,Saint Louis,09-2020,3.944680851,473.3319,341
Saint Louis,09-2020,Rain,Light,11,Saint Louis,09-2020,3.944680851,473.3319,341
Saint Louis,09-2020,Rain,Moderate,4,Saint Louis,09-2020,3.944680851,473.3319,341
Saint Louis,09-2021,Fog,Severe,1,Saint Louis,09-2021,3.873619631,471.6933,343
Saint Louis,09-2021,Precipitation,UNK,6,Saint Louis,09-2021,3.873619631,471.6933,343
Saint Louis,09-2021,Rain,Heavy,3,Saint Louis,09-2021,3.873619631,471.6933,343
Saint Louis,09-2021,Rain,Light,15,Saint Louis,09-2021,3.873619631,471.6933,343
Saint Louis,09-2021,Rain,Moderate,1,Saint Louis,09-2021,3.873619631,471.6933,343
Saint Louis,10-2019,Fog,Severe,1,Saint Louis,10-2019,3.907796101,525.9423,488
Saint Louis,10-2019,Rain,Light,35,Saint Louis,10-2019,3.907796101,525.9423,488
Saint Louis,10-2019,Rain,Moderate,16,Saint Louis,10-2019,3.907796101,525.9423,488
Saint Louis,10-2019,Snow,Light,2,Saint Louis,10-2019,3.907796101,525.9423,488
Saint Louis,10-2020,Fog,Moderate,4,Saint Louis,10-2020,3.872124492,460.452,340
Saint Louis,10-2020,Fog,Severe,2,Saint Louis,10-2020,3.872124492,460.452,340
Saint Louis,10-2020,Rain,Light,43,Saint Louis,10-2020,3.872124492,460.452,340
Saint Louis,10-2020,Rain,Moderate,14,Saint Louis,10-2020,3.872124492,460.452,340
Saint Louis,10-2021,Fog,Moderate,1,Saint Louis,10-2021,3.876013904,443.4067,380
Saint Louis,10-2021,Fog,Severe,4,Saint Louis,10-2021,3.876013904,443.4067,380
Saint Louis,10-2021,Rain,Light,39,Saint Louis,10-2021,3.876013904,443.4067,380
Saint Louis,10-2021,Rain,Moderate,8,Saint Louis,10-2021,3.876013904,443.4067,380
Saint Louis,11-2019,Fog,Moderate,5,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Fog,Severe,5,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Precipitation,UNK,3,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Rain,Heavy,3,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Rain,Light,37,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Rain,Moderate,4,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Snow,Heavy,2,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Snow,Light,1,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2019,Snow,Moderate,1,Saint Louis,11-2019,3.918861512,479.3517,461
Saint Louis,11-2020,Fog,Severe,1,Saint Louis,11-2020,3.929032258,442.3048,328
Saint Louis,11-2020,Precipitation,UNK,3,Saint Louis,11-2020,3.929032258,442.3048,328
Saint Louis,11-2020,Rain,Heavy,1,Saint Louis,11-2020,3.929032258,442.3048,328
Saint Louis,11-2020,Rain,Light,35,Saint Louis,11-2020,3.929032258,442.3048,328
Saint Louis,11-2020,Rain,Moderate,12,Saint Louis,11-2020,3.929032258,442.3048,328
Saint Louis,11-2020,Snow,Light,1,Saint Louis,11-2020,3.929032258,442.3048,328
Saint Louis,11-2021,Fog,Moderate,1,Saint Louis,11-2021,3.92446524,435.7099,359
Saint Louis,11-2021,Rain,Light,11,Saint Louis,11-2021,3.92446524,435.7099,359
Saint Louis,11-2021,Snow,Light,2,Saint Louis,11-2021,3.92446524,435.7099,359
Saint Louis,12-2019,Cold,Severe,1,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Fog,Moderate,3,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Fog,Severe,3,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Rain,Heavy,1,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Rain,Light,20,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Rain,Moderate,4,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Snow,Heavy,1,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Snow,Light,16,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2019,Snow,Moderate,5,Saint Louis,12-2019,3.885317115,486.0417,473
Saint Louis,12-2020,Fog,Moderate,1,Saint Louis,12-2020,3.903759398,412.2586,331
Saint Louis,12-2020,Rain,Heavy,1,Saint Louis,12-2020,3.903759398,412.2586,331
Saint Louis,12-2020,Rain,Light,17,Saint Louis,12-2020,3.903759398,412.2586,331
Saint Louis,12-2020,Rain,Moderate,6,Saint Louis,12-2020,3.903759398,412.2586,331
Saint Louis,12-2020,Snow,Light,4,Saint Louis,12-2020,3.903759398,412.2586,331
Saint Louis,12-2021,Fog,Moderate,5,Saint Louis,12-2021,3.933884297,377.2255,396
Saint Louis,12-2021,Fog,Severe,9,Saint Louis,12-2021,3.933884297,377.2255,396
Saint Louis,12-2021,Precipitation,UNK,3,Saint Louis,12-2021,3.933884297,377.2255,396
Saint Louis,12-2021,Rain,Heavy,2,Saint Louis,12-2021,3.933884297,377.2255,396
Saint Louis,12-2021,Rain,Light,28,Saint Louis,12-2021,3.933884297,377.2255,396
Saint Louis,12-2021,Rain,Moderate,3,Saint Louis,12-2021,3.933884297,377.2255,396
Tampa,01-2019,Cold,Severe,20,Tampa,01-2019,3.896727748,490.2733,1025
Tampa,01-2019,Fog,Moderate,4,Tampa,01-2019,3.896727748,490.2733,1025
Tampa,01-2019,Fog,Severe,35,Tampa,01-2019,3.896727748,490.2733,1025
Tampa,01-2019,Rain,Heavy,4,Tampa,01-2019,3.896727748,490.2733,1025
Tampa,01-2019,Rain,Light,72,Tampa,01-2019,3.896727748,490.2733,1025
Tampa,01-2019,Rain,Moderate,10,Tampa,01-2019,3.896727748,490.2733,1025
Tampa,01-2020,Cold,Severe,10,Tampa,01-2020,3.904986318,413.7498,1008
Tampa,01-2020,Fog,Severe,46,Tampa,01-2020,3.904986318,413.7498,1008
Tampa,01-2020,Rain,Light,57,Tampa,01-2020,3.904986318,413.7498,1008
Tampa,01-2020,Storm,Severe,1,Tampa,01-2020,3.904986318,413.7498,1008
Tampa,01-2021,Cold,Severe,1,Tampa,01-2021,4.0,402.0073,933
Tampa,01-2021,Fog,Moderate,2,Tampa,01-2021,4.0,402.0073,933
Tampa,01-2021,Fog,Severe,106,Tampa,01-2021,4.0,402.0073,933
Tampa,01-2021,Precipitation,UNK,4,Tampa,01-2021,4.0,402.0073,933
Tampa,01-2021,Rain,Heavy,1,Tampa,01-2021,4.0,402.0073,933
Tampa,01-2021,Rain,Light,72,Tampa,01-2021,4.0,402.0073,933
Tampa,01-2021,Rain,Moderate,4,Tampa,01-2021,4.0,402.0073,933
Tampa,01-2022,Fog,Moderate,1,Tampa,01-2022,3.949662542,408.7835,770
Tampa,01-2022,Fog,Severe,54,Tampa,01-2022,3.949662542,408.7835,770
Tampa,01-2022,Rain,Light,129,Tampa,01-2022,3.949662542,408.7835,770
Tampa,01-2022,Rain,Moderate,2,Tampa,01-2022,3.949662542,408.7835,770
Tampa,02-2019,Cold,Severe,41,Tampa,02-2019,3.891853533,459.2242,1009
Tampa,02-2019,Fog,Moderate,1,Tampa,02-2019,3.891853533,459.2242,1009
Tampa,02-2019,Fog,Severe,59,Tampa,02-2019,3.891853533,459.2242,1009
Tampa,02-2019,Rain,Heavy,5,Tampa,02-2019,3.891853533,459.2242,1009
Tampa,02-2019,Rain,Light,128,Tampa,02-2019,3.891853533,459.2242,1009
Tampa,02-2019,Rain,Moderate,6,Tampa,02-2019,3.891853533,459.2242,1009
Tampa,02-2020,Cold,Severe,6,Tampa,02-2020,3.930204572,450.2771,985
Tampa,02-2020,Fog,Moderate,4,Tampa,02-2020,3.930204572,450.2771,985
Tampa,02-2020,Fog,Severe,70,Tampa,02-2020,3.930204572,450.2771,985
Tampa,02-2020,Precipitation,UNK,1,Tampa,02-2020,3.930204572,450.2771,985
Tampa,02-2020,Rain,Heavy,5,Tampa,02-2020,3.930204572,450.2771,985
Tampa,02-2020,Rain,Light,124,Tampa,02-2020,3.930204572,450.2771,985
Tampa,02-2020,Rain,Moderate,6,Tampa,02-2020,3.930204572,450.2771,985
Tampa,02-2021,Cold,Severe,64,Tampa,02-2021,3.957810718,407.4265,904
Tampa,02-2021,Fog,Moderate,10,Tampa,02-2021,3.957810718,407.4265,904
Tampa,02-2021,Fog,Severe,50,Tampa,02-2021,3.957810718,407.4265,904
Tampa,02-2021,Precipitation,UNK,8,Tampa,02-2021,3.957810718,407.4265,904
Tampa,02-2021,Rain,Heavy,6,Tampa,02-2021,3.957810718,407.4265,904
Tampa,02-2021,Rain,Light,91,Tampa,02-2021,3.957810718,407.4265,904
Tampa,02-2021,Rain,Moderate,9,Tampa,02-2021,3.957810718,407.4265,904
Tampa,03-2019,Cold,Severe,22,Tampa,03-2019,3.884870096,469.8255,1075
Tampa,03-2019,Fog,Moderate,4,Tampa,03-2019,3.884870096,469.8255,1075
Tampa,03-2019,Fog,Severe,36,Tampa,03-2019,3.884870096,469.8255,1075
Tampa,03-2019,Precipitation,UNK,27,Tampa,03-2019,3.884870096,469.8255,1075
Tampa,03-2019,Rain,Heavy,6,Tampa,03-2019,3.884870096,469.8255,1075
Tampa,03-2019,Rain,Light,85,Tampa,03-2019,3.884870096,469.8255,1075
Tampa,03-2019,Rain,Moderate,5,Tampa,03-2019,3.884870096,469.8255,1075
Tampa,03-2020,Fog,Moderate,2,Tampa,03-2020,3.962387387,425.9221,817
Tampa,03-2020,Fog,Severe,119,Tampa,03-2020,3.962387387,425.9221,817
Tampa,03-2020,Rain,Light,37,Tampa,03-2020,3.962387387,425.9221,817
Tampa,03-2021,Fog,Moderate,2,Tampa,03-2021,3.967946631,439.2974,977
Tampa,03-2021,Fog,Severe,44,Tampa,03-2021,3.967946631,439.2974,977
Tampa,03-2021,Precipitation,UNK,1,Tampa,03-2021,3.967946631,439.2974,977
Tampa,03-2021,Rain,Heavy,1,Tampa,03-2021,3.967946631,439.2974,977
Tampa,03-2021,Rain,Light,79,Tampa,03-2021,3.967946631,439.2974,977
Tampa,03-2021,Rain,Moderate,5,Tampa,03-2021,3.967946631,439.2974,977
Tampa,04-2019,Cold,Severe,3,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2019,Fog,Moderate,4,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2019,Fog,Severe,66,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2019,Precipitation,UNK,4,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2019,Rain,Heavy,4,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2019,Rain,Light,145,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2019,Rain,Moderate,8,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2019,Storm,Severe,2,Tampa,04-2019,3.913619871,452.7954,996
Tampa,04-2020,Cold,Severe,4,Tampa,04-2020,3.938297872,343.7681,540
Tampa,04-2020,Fog,Moderate,3,Tampa,04-2020,3.938297872,343.7681,540
Tampa,04-2020,Fog,Severe,54,Tampa,04-2020,3.938297872,343.7681,540
Tampa,04-2020,Precipitation,UNK,7,Tampa,04-2020,3.938297872,343.7681,540
Tampa,04-2020,Rain,Heavy,9,Tampa,04-2020,3.938297872,343.7681,540
Tampa,04-2020,Rain,Light,147,Tampa,04-2020,3.938297872,343.7681,540
Tampa,04-2020,Rain,Moderate,9,Tampa,04-2020,3.938297872,343.7681,540
Tampa,04-2021,Cold,Severe,1,Tampa,04-2021,3.936218282,403.5207,956
Tampa,04-2021,Fog,Moderate,4,Tampa,04-2021,3.936218282,403.5207,956
Tampa,04-2021,Fog,Severe,44,Tampa,04-2021,3.936218282,403.5207,956
Tampa,04-2021,Precipitation,UNK,7,Tampa,04-2021,3.936218282,403.5207,956
Tampa,04-2021,Rain,Heavy,2,Tampa,04-2021,3.936218282,403.5207,956
Tampa,04-2021,Rain,Light,119,Tampa,04-2021,3.936218282,403.5207,956
Tampa,04-2021,Rain,Moderate,11,Tampa,04-2021,3.936218282,403.5207,956
Tampa,05-2019,Cold,Severe,31,Tampa,05-2019,3.895361527,447.3763,1026
Tampa,05-2019,Fog,Moderate,2,Tampa,05-2019,3.895361527,447.3763,1026
Tampa,05-2019,Fog,Severe,60,Tampa,05-2019,3.895361527,447.3763,1026
Tampa,05-2019,Precipitation,UNK,9,Tampa,05-2019,3.895361527,447.3763,1026
Tampa,05-2019,Rain,Heavy,3,Tampa,05-2019,3.895361527,447.3763,1026
Tampa,05-2019,Rain,Light,169,Tampa,05-2019,3.895361527,447.3763,1026
Tampa,05-2019,Rain,Moderate,3,Tampa,05-2019,3.895361527,447.3763,1026
Tampa,05-2020,Cold,Severe,4,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2020,Fog,Moderate,4,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2020,Fog,Severe,68,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2020,Precipitation,UNK,5,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2020,Rain,Heavy,1,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2020,Rain,Light,146,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2020,Rain,Moderate,1,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2020,Storm,Severe,1,Tampa,05-2020,3.961281708,373.4299,698
Tampa,05-2021,Fog,Moderate,8,Tampa,05-2021,3.932692307,402.9993,943
Tampa,05-2021,Fog,Severe,24,Tampa,05-2021,3.932692307,402.9993,943
Tampa,05-2021,Rain,Light,41,Tampa,05-2021,3.932692307,402.9993,943
Tampa,05-2021,Rain,Moderate,1,Tampa,05-2021,3.932692307,402.9993,943
Tampa,06-2019,Cold,Severe,48,Tampa,06-2019,3.892967145,442.5059,1053
Tampa,06-2019,Fog,Moderate,1,Tampa,06-2019,3.892967145,442.5059,1053
Tampa,06-2019,Fog,Severe,15,Tampa,06-2019,3.892967145,442.5059,1053
Tampa,06-2019,Precipitation,UNK,19,Tampa,06-2019,3.892967145,442.5059,1053
Tampa,06-2019,Rain,Heavy,10,Tampa,06-2019,3.892967145,442.5059,1053
Tampa,06-2019,Rain,Light,310,Tampa,06-2019,3.892967145,442.5059,1053
Tampa,06-2019,Rain,Moderate,14,Tampa,06-2019,3.892967145,442.5059,1053
Tampa,06-2020,Cold,Severe,2,Tampa,06-2020,3.971188169,394.464,800
Tampa,06-2020,Fog,Moderate,3,Tampa,06-2020,3.971188169,394.464,800
Tampa,06-2020,Fog,Severe,29,Tampa,06-2020,3.971188169,394.464,800
Tampa,06-2020,Precipitation,UNK,7,Tampa,06-2020,3.971188169,394.464,800
Tampa,06-2020,Rain,Heavy,9,Tampa,06-2020,3.971188169,394.464,800
Tampa,06-2020,Rain,Light,262,Tampa,06-2020,3.971188169,394.464,800
Tampa,06-2020,Rain,Moderate,19,Tampa,06-2020,3.971188169,394.464,800
Tampa,06-2021,Cold,Severe,4,Tampa,06-2021,3.936479772,400.3006,941
Tampa,06-2021,Fog,Moderate,2,Tampa,06-2021,3.936479772,400.3006,941
Tampa,06-2021,Fog,Severe,13,Tampa,06-2021,3.936479772,400.3006,941
Tampa,06-2021,Precipitation,UNK,25,Tampa,06-2021,3.936479772,400.3006,941
Tampa,06-2021,Rain,Heavy,15,Tampa,06-2021,3.936479772,400.3006,941
Tampa,06-2021,Rain,Light,249,Tampa,06-2021,3.936479772,400.3006,941
Tampa,06-2021,Rain,Moderate,18,Tampa,06-2021,3.936479772,400.3006,941
Tampa,07-2019,Cold,Severe,6,Tampa,07-2019,3.892661269,431.9577,1054
Tampa,07-2019,Fog,Moderate,2,Tampa,07-2019,3.892661269,431.9577,1054
Tampa,07-2019,Fog,Severe,38,Tampa,07-2019,3.892661269,431.9577,1054
Tampa,07-2019,Precipitation,UNK,24,Tampa,07-2019,3.892661269,431.9577,1054
Tampa,07-2019,Rain,Heavy,13,Tampa,07-2019,3.892661269,431.9577,1054
Tampa,07-2019,Rain,Light,379,Tampa,07-2019,3.892661269,431.9577,1054
Tampa,07-2019,Rain,Moderate,30,Tampa,07-2019,3.892661269,431.9577,1054
Tampa,07-2020,Cold,Severe,3,Tampa,07-2020,3.966819221,391.7108,862
Tampa,07-2020,Fog,Moderate,2,Tampa,07-2020,3.966819221,391.7108,862
Tampa,07-2020,Fog,Severe,34,Tampa,07-2020,3.966819221,391.7108,862
Tampa,07-2020,Precipitation,UNK,13,Tampa,07-2020,3.966819221,391.7108,862
Tampa,07-2020,Rain,Heavy,6,Tampa,07-2020,3.966819221,391.7108,862
Tampa,07-2020,Rain,Light,291,Tampa,07-2020,3.966819221,391.7108,862
Tampa,07-2020,Rain,Moderate,15,Tampa,07-2020,3.966819221,391.7108,862
Tampa,07-2021,Fog,Moderate,3,Tampa,07-2021,3.950152078,409.413,958
Tampa,07-2021,Fog,Severe,9,Tampa,07-2021,3.950152078,409.413,958
Tampa,07-2021,Precipitation,UNK,13,Tampa,07-2021,3.950152078,409.413,958
Tampa,07-2021,Rain,Heavy,13,Tampa,07-2021,3.950152078,409.413,958
Tampa,07-2021,Rain,Light,299,Tampa,07-2021,3.950152078,409.413,958
Tampa,07-2021,Rain,Moderate,21,Tampa,07-2021,3.950152078,409.413,958
Tampa,08-2019,Cold,Severe,10,Tampa,08-2019,3.927929193,450.6651,1022
Tampa,08-2019,Fog,Moderate,3,Tampa,08-2019,3.927929193,450.6651,1022
Tampa,08-2019,Fog,Severe,52,Tampa,08-2019,3.927929193,450.6651,1022
Tampa,08-2019,Precipitation,UNK,26,Tampa,08-2019,3.927929193,450.6651,1022
Tampa,08-2019,Rain,Heavy,26,Tampa,08-2019,3.927929193,450.6651,1022
Tampa,08-2019,Rain,Light,339,Tampa,08-2019,3.927929193,450.6651,1022
Tampa,08-2019,Rain,Moderate,40,Tampa,08-2019,3.927929193,450.6651,1022
Tampa,08-2020,Cold,Severe,6,Tampa,08-2020,3.979122733,417.9852,871
Tampa,08-2020,Fog,Moderate,6,Tampa,08-2020,3.979122733,417.9852,871
Tampa,08-2020,Fog,Severe,6,Tampa,08-2020,3.979122733,417.9852,871
Tampa,08-2020,Precipitation,UNK,14,Tampa,08-2020,3.979122733,417.9852,871
Tampa,08-2020,Rain,Heavy,12,Tampa,08-2020,3.979122733,417.9852,871
Tampa,08-2020,Rain,Light,305,Tampa,08-2020,3.979122733,417.9852,871
Tampa,08-2020,Rain,Moderate,14,Tampa,08-2020,3.979122733,417.9852,871
Tampa,08-2021,Cold,Severe,5,Tampa,08-2021,3.966502649,396.8872,956
Tampa,08-2021,Fog,Moderate,2,Tampa,08-2021,3.966502649,396.8872,956
Tampa,08-2021,Fog,Severe,10,Tampa,08-2021,3.966502649,396.8872,956
Tampa,08-2021,Precipitation,UNK,21,Tampa,08-2021,3.966502649,396.8872,956
Tampa,08-2021,Rain,Heavy,8,Tampa,08-2021,3.966502649,396.8872,956
Tampa,08-2021,Rain,Light,299,Tampa,08-2021,3.966502649,396.8872,956
Tampa,08-2021,Rain,Moderate,13,Tampa,08-2021,3.966502649,396.8872,956
Tampa,09-2019,Cold,Severe,3,Tampa,09-2019,3.877527723,424.9798,1000
Tampa,09-2019,Fog,Severe,50,Tampa,09-2019,3.877527723,424.9798,1000
Tampa,09-2019,Precipitation,UNK,5,Tampa,09-2019,3.877527723,424.9798,1000
Tampa,09-2019,Rain,Heavy,5,Tampa,09-2019,3.877527723,424.9798,1000
Tampa,09-2019,Rain,Light,121,Tampa,09-2019,3.877527723,424.9798,1000
Tampa,09-2019,Rain,Moderate,6,Tampa,09-2019,3.877527723,424.9798,1000
Tampa,09-2020,Cold,Severe,2,Tampa,09-2020,3.985983263,440.0393,846
Tampa,09-2020,Fog,Moderate,1,Tampa,09-2020,3.985983263,440.0393,846
Tampa,09-2020,Fog,Severe,30,Tampa,09-2020,3.985983263,440.0393,846
Tampa,09-2020,Precipitation,UNK,11,Tampa,09-2020,3.985983263,440.0393,846
Tampa,09-2020,Rain,Heavy,8,Tampa,09-2020,3.985983263,440.0393,846
Tampa,09-2020,Rain,Light,318,Tampa,09-2020,3.985983263,440.0393,846
Tampa,09-2020,Rain,Moderate,35,Tampa,09-2020,3.985983263,440.0393,846
Tampa,09-2021,Cold,Severe,1,Tampa,09-2021,3.967042497,405.0785,899
Tampa,09-2021,Fog,Moderate,14,Tampa,09-2021,3.967042497,405.0785,899
Tampa,09-2021,Fog,Severe,37,Tampa,09-2021,3.967042497,405.0785,899
Tampa,09-2021,Precipitation,UNK,15,Tampa,09-2021,3.967042497,405.0785,899
Tampa,09-2021,Rain,Heavy,11,Tampa,09-2021,3.967042497,405.0785,899
Tampa,09-2021,Rain,Light,292,Tampa,09-2021,3.967042497,405.0785,899
Tampa,09-2021,Rain,Moderate,33,Tampa,09-2021,3.967042497,405.0785,899
Tampa,10-2019,Cold,Severe,2,Tampa,10-2019,3.930344626,420.5675,1024
Tampa,10-2019,Fog,Moderate,4,Tampa,10-2019,3.930344626,420.5675,1024
Tampa,10-2019,Fog,Severe,62,Tampa,10-2019,3.930344626,420.5675,1024
Tampa,10-2019,Precipitation,UNK,2,Tampa,10-2019,3.930344626,420.5675,1024
Tampa,10-2019,Rain,Heavy,7,Tampa,10-2019,3.930344626,420.5675,1024
Tampa,10-2019,Rain,Light,174,Tampa,10-2019,3.930344626,420.5675,1024
Tampa,10-2019,Rain,Moderate,15,Tampa,10-2019,3.930344626,420.5675,1024
Tampa,10-2020,Cold,Severe,1,Tampa,10-2020,3.977857444,371.9975,883
Tampa,10-2020,Fog,Moderate,3,Tampa,10-2020,3.977857444,371.9975,883
Tampa,10-2020,Fog,Severe,46,Tampa,10-2020,3.977857444,371.9975,883
Tampa,10-2020,Precipitation,UNK,2,Tampa,10-2020,3.977857444,371.9975,883
Tampa,10-2020,Rain,Heavy,3,Tampa,10-2020,3.977857444,371.9975,883
Tampa,10-2020,Rain,Light,121,Tampa,10-2020,3.977857444,371.9975,883
Tampa,10-2020,Rain,Moderate,17,Tampa,10-2020,3.977857444,371.9975,883
Tampa,10-2021,Fog,Severe,38,Tampa,10-2021,3.917464114,396.1547,912
Tampa,10-2021,Precipitation,UNK,2,Tampa,10-2021,3.917464114,396.1547,912
Tampa,10-2021,Rain,Heavy,3,Tampa,10-2021,3.917464114,396.1547,912
Tampa,10-2021,Rain,Light,240,Tampa,10-2021,3.917464114,396.1547,912
Tampa,10-2021,Rain,Moderate,6,Tampa,10-2021,3.917464114,396.1547,912
Tampa,11-2019,Fog,Severe,119,Tampa,11-2019,3.909442204,402.5944,986
Tampa,11-2019,Precipitation,UNK,2,Tampa,11-2019,3.909442204,402.5944,986
Tampa,11-2019,Rain,Light,101,Tampa,11-2019,3.909442204,402.5944,986
Tampa,11-2019,Rain,Moderate,1,Tampa,11-2019,3.909442204,402.5944,986
